HoleID,From_m,To_m,Au_ppm,Lithology,QAQC_Flag
KW029,43,44,0.004,Phyllite,OK
KW029,44,45,0.582,Phyllite,OK
KW029,45,46,0.686,Phyllite,OK
KW029,46,47,2.324,Quartz-Carbonate Vein,HIGH_OUTLIER
KW029,47,48,0.756,Phyllite,OK
KW029,48,49,0.83,Phyllite,OK
KW029,49,50,0.381,Phyllite,OK
KW029,50,51,0.484,Phyllite,OK
KW029,51,52,0.895,Quartz-Carbonate Vein,OK
KW029,52,53,1.586,Phyllite,OK
KW029,53,54,0.183,Phyllite,OK
KW029,54,55,1.794,Phyllite,OK
KW029,55,56,7.579,Quartz-Carbonate Vein,HIGH_OUTLIER
KW029,56,57,0.647,Phyllite,OK
KW029,57,58,0.129,Phyllite,OK
KW029,58,59,0.621,Phyllite,OK
KW029,59,60,2.375,Quartz-Carbonate Vein,HIGH_OUTLIER
KW029,60,61,0.394,Phyllite,OK
KW029,61,62,0.558,Phyllite,OK
KW029,62,63,0.008,Phyllite,OK
KW029,63,64,0.251,Phyllite,OK
KW029,64,65,0.073,Phyllite,OK
KW029,65,66,0.104,Phyllite,OK
KW029,66,67,0.03,Phyllite,OK
KW029,67,68,0.04,Phyllite,OK
KW029,68,69,0.022,Phyllite,OK
KW029,69,70,0.008,Phyllite,OK
KW029,70,71,0.016,Phyllite,OK
KW029,71,72,0.128,Phyllite,OK
KW029,72,73,0.091,Phyllite,OK
KW029,73,74,0.063,Phyllite,OK
KW029,74,75,0.052,Phyllite,OK
KW029,75,76,0.088,Graphitic Phyllite,OK
KW029,76,77,0.068,Graphitic Phyllite,OK
KW029,77,78,0.203,Graphitic Phyllite,OK
KW029,78,79,0.122,Graphitic Phyllite,OK
KW029,79,80,0.111,Graphitic Phyllite,OK
KW029,80,81,0.214,Graphitic Phyllite,OK
KW029,81,82,0.06,Graphitic Phyllite,OK
KW029,82,83,0.054,Graphitic Phyllite,OK
KW029,83,84,0.105,Graphitic Phyllite,OK
KW029,84,85,0.286,Graphitic Phyllite,OK
KW029,85,86,0.543,Graphitic Phyllite,OK
KW029,86,87,2.45,Graphitic Phyllite,HIGH_OUTLIER
KW029,87,88,6.535,Quartz-Carbonate Vein,HIGH_OUTLIER
KW029,88,89,0.975,Graphitic Phyllite,OK
KW029,89,90,1.015,Graphitic Phyllite,OK
KW029,90,91,0.178,Graphitic Phyllite,OK
KW029,91,92,0.165,Graphitic Phyllite,OK
KW029,92,93,0.12,Graphitic Phyllite,OK
KW029,93,94,0.129,Graphitic Phyllite,OK
KW029,94,95,0.079,Graphitic Phyllite,OK
KW029,95,96,0.04,Carbonaceous Shale,OK
KW029,96,97,0.291,Carbonaceous Shale,OK
KW029,97,98,0.165,Carbonaceous Shale,OK
KW029,98,99,0.151,Carbonaceous Shale,OK
KW029,99,100,0.191,Carbonaceous Shale,OK
KW029,100,101,0.091,Carbonaceous Shale,OK
KW029,101,102,0.082,Carbonaceous Shale,OK
KW029,102,103,0.127,Carbonaceous Shale,OK
KW029,103,104,0.341,Carbonaceous Shale,OK
KW029,104,105,0.074,Carbonaceous Shale,OK
KW029,105,106,0.031,Carbonaceous Shale,OK
KW029,106,107,0.11,Carbonaceous Shale,OK
KW029,107,108,0.298,Carbonaceous Shale,OK
KW029,108,109,0.053,Carbonaceous Shale,OK
KW029,109,110,0.074,Carbonaceous Shale,OK
KW029,110,111,0.176,Carbonaceous Shale,OK
KW029,111,112,0.701,Carbonaceous Shale,OK
KW029,112,113,0.066,Carbonaceous Shale,OK
KW029,113,114,0.065,Carbonaceous Shale,OK
KW029,114,115,0.184,Carbonaceous Shale,OK
KW029,115,116,0.309,Carbonaceous Shale,OK
KW029,116,117,0.103,Carbonaceous Shale,OK
KW029,117,118,0.057,Carbonaceous Shale,OK
KW029,118,119,0.195,Carbonaceous Shale,OK
KW029,119,120,1.23,Carbonaceous Shale,OK
KW029,120,121,2.779,Carbonaceous Shale,HIGH_OUTLIER
KW029,121,122,4.229,Quartz-Carbonate Vein,HIGH_OUTLIER
KW029,122,123,1.428,Carbonaceous Shale,OK
KW029,123,124,0.666,Carbonaceous Shale,OK
KW029,124,125,0.649,Carbonaceous Shale,OK
KW029,125,126,0.118,Carbonaceous Shale,OK
KW029,126,127,0.104,Carbonaceous Shale,OK
KW029,127,128,0.444,Carbonaceous Shale,OK
KW029,128,129,0.058,Greywacke,OK
KW029,129,130,0.027,Greywacke,OK
KW029,130,131,0.001,Greywacke,OK
KW029,131,132,0.055,Greywacke,OK
KW029,132,133,0.027,Greywacke,OK
KW029,133,134,0.106,Greywacke,OK
KW029,134,135,0.002,Greywacke,OK
KW029,135,136,0.07,Greywacke,OK
KW029,136,137,0.227,Greywacke,OK
KW029,137,138,0.015,Greywacke,OK
KW029,138,139,0.051,Greywacke,OK
KW029,139,140,0.008,Greywacke,OK
KW029,140,141,0.079,Greywacke,OK
KW029,141,142,0.064,Greywacke,OK
KW029,142,143,0.042,Greywacke,OK
KW029,143,144,0.059,Greywacke,OK
KW029,144,145,0.182,Greywacke,OK
KW029,145,146,0.285,Greywacke,OK
KW029,146,147,0.939,Greywacke,OK
KW029,147,148,5.905,Quartz-Carbonate Vein,HIGH_OUTLIER
KW029,148,149,0.936,Greywacke,OK
KW029,149,150,1.506,Greywacke,OK
KW029,150,151,0.133,Greywacke,OK
KW029,151,152,0.045,Greywacke,OK
KW029,152,153,0.111,Greywacke,OK
KW029,153,154,0.195,Greywacke,OK
KW029,154,155,0.068,Greywacke,OK
KW029,155,156,0.016,Greywacke,OK
KW029,156,157,0.025,Phyllite,OK
KW029,157,158,0.018,Phyllite,OK
KW029,158,159,0.023,Phyllite,OK
KW029,159,160,0.029,Phyllite,OK
KW029,160,161,0.065,Phyllite,OK
KW029,161,162,0.071,Phyllite,OK
KW029,162,163,0.044,Phyllite,OK
KW029,163,164,0.076,Phyllite,OK
KW029,164,165,0.007,Phyllite,OK
KW029,165,166,0.007,Phyllite,OK
KW029,166,167,0.015,Phyllite,OK
KW029,167,168,0.058,Phyllite,OK
KW029,168,169,0.019,Phyllite,OK
KW029,169,170,0.027,Phyllite,OK
KW029,170,171,0.041,Phyllite,OK
KW029,171,172,0.134,Phyllite,OK
KW029,172,173,0.001,Phyllite,OK
KW029,173,174,0.084,Phyllite,OK
KW029,174,175,0.088,Phyllite,OK
KW029,175,176,0.128,Phyllite,OK
KW029,176,177,0.216,Phyllite,OK
KW029,177,178,0.002,Phyllite,OK
KW029,178,179,0.013,Phyllite,OK
KW029,179,180,0.174,Phyllite,OK
KW029,180,181,0.049,Phyllite,OK
KW029,181,182,0.067,Phyllite,OK
KW030,0,1,0.087,Saprolite,OK
KW030,1,2,0.091,Saprolite,OK
KW030,2,3,0.215,Saprolite,OK
KW030,3,4,0.463,Saprolite,OK
KW030,4,5,0.102,Saprolite,OK
KW030,5,6,0.027,Saprolite,OK
KW030,6,7,0.169,Saprolite,OK
KW030,7,8,0.004,Saprolite,OK
KW030,8,9,0.021,Saprolite,OK
KW030,9,10,0.182,Saprolite,OK
KW030,10,11,0.024,Greywacke,OK
KW030,11,12,0.02,Greywacke,OK
KW030,12,13,0.012,Greywacke,OK
KW030,13,14,0.157,Greywacke,OK
KW030,14,15,0.055,Greywacke,OK
KW030,15,16,0.09,Greywacke,OK
KW030,16,17,0.022,Greywacke,OK
KW030,17,18,0.114,Greywacke,OK
KW030,18,19,0.463,Greywacke,OK
KW030,19,20,1.706,Greywacke,OK
KW030,20,21,0.849,Quartz-Carbonate Vein,OK
KW030,21,22,0.598,Greywacke,OK
KW030,22,23,0.819,Greywacke,OK
KW030,23,24,2.733,Quartz-Carbonate Vein,HIGH_OUTLIER
KW030,24,25,0.706,Greywacke,OK
KW030,25,26,1.055,Greywacke,OK
KW030,26,27,0.122,Greywacke,OK
KW030,27,28,0.116,Greywacke,OK
KW030,28,29,0.094,Greywacke,OK
KW030,29,30,0.27,Greywacke,OK
KW030,30,31,0.401,Greywacke,OK
KW030,31,32,0.656,Greywacke,OK
KW030,32,33,6.502,Quartz-Carbonate Vein,HIGH_OUTLIER
KW030,33,34,1.496,Greywacke,OK
KW030,34,35,0.306,Greywacke,OK
KW030,35,36,0.056,Greywacke,OK
KW030,36,37,0.03,Greywacke,OK
KW030,37,38,0.045,Greywacke,OK
KW030,38,39,0.185,Carbonaceous Shale,OK
KW030,39,40,0.325,Carbonaceous Shale,OK
KW030,40,41,0.237,Carbonaceous Shale,OK
KW030,41,42,0.111,Carbonaceous Shale,OK
KW030,42,43,0.064,Carbonaceous Shale,OK
KW030,43,44,0.091,Carbonaceous Shale,OK
KW030,44,45,0.102,Carbonaceous Shale,OK
KW030,45,46,0.16,Carbonaceous Shale,OK
KW030,46,47,0.157,Carbonaceous Shale,OK
KW030,47,48,0.335,Carbonaceous Shale,OK
KW030,48,49,0.099,Carbonaceous Shale,OK
KW030,49,50,0.061,Carbonaceous Shale,OK
KW030,50,51,0.075,Carbonaceous Shale,OK
KW030,51,52,0.148,Carbonaceous Shale,OK
KW030,52,53,0.097,Carbonaceous Shale,OK
KW030,53,54,0.126,Carbonaceous Shale,OK
KW030,54,55,0.114,Carbonaceous Shale,OK
KW030,55,56,0.272,Carbonaceous Shale,OK
KW030,56,57,0.105,Carbonaceous Shale,OK
KW030,57,58,0.12,Carbonaceous Shale,OK
KW030,58,59,0.231,Graphitic Phyllite,OK
KW030,59,60,0.107,Graphitic Phyllite,OK
KW030,60,61,0.193,Graphitic Phyllite,OK
KW030,61,62,0.183,Graphitic Phyllite,OK
KW030,62,63,0.163,Graphitic Phyllite,OK
KW030,63,64,0.076,Graphitic Phyllite,OK
KW030,64,65,0.314,Graphitic Phyllite,OK
KW030,65,66,0.569,Graphitic Phyllite,OK
KW030,66,67,0.151,Graphitic Phyllite,OK
KW030,67,68,0.057,Greywacke,OK
KW030,68,69,0.01,Greywacke,OK
KW030,69,70,0.03,Greywacke,OK
KW030,70,71,0.13,Greywacke,OK
KW030,71,72,0.158,Greywacke,OK
KW030,72,73,0.012,Greywacke,OK
KW030,73,74,0.244,Greywacke,OK
KW030,74,75,0.032,Greywacke,OK
KW030,75,76,0.087,Greywacke,OK
KW030,76,77,0.111,Greywacke,OK
KW030,77,78,0.134,Greywacke,OK
KW030,78,79,0.233,Greywacke,OK
KW030,79,80,0.03,Greywacke,OK
KW030,80,81,0.156,Greywacke,OK
KW030,81,82,0.011,Greywacke,OK
KW030,82,83,0.098,Greywacke,OK
KW030,83,84,0.108,Greywacke,OK
KW030,84,85,0.091,Greywacke,OK
KW030,85,86,0.023,Greywacke,OK
KW030,86,87,0.165,Greywacke,OK
KW030,87,88,0.015,Greywacke,OK
KW030,88,89,0.004,Greywacke,OK
KW030,89,90,0.694,Greywacke,OK
KW030,90,91,2.833,Greywacke,HIGH_OUTLIER
KW030,91,92,1.888,Quartz-Carbonate Vein,OK
KW030,92,93,5.791,Quartz-Carbonate Vein,HIGH_OUTLIER
KW030,93,94,1.014,Greywacke,OK
KW030,94,95,1.914,Quartz-Carbonate Vein,OK
KW030,95,96,0.312,Greywacke,OK
KW030,96,97,0.928,Greywacke,OK
KW030,97,98,2.689,Quartz-Carbonate Vein,HIGH_OUTLIER
KW030,98,99,2.833,Greywacke,HIGH_OUTLIER
KW030,99,100,0.438,Greywacke,OK
KW030,100,101,0.141,Greywacke,OK
KW030,101,102,0.142,Greywacke,OK
KW030,102,103,0.099,Greywacke,OK
KW030,103,104,0.009,Greywacke,OK
KW030,104,105,0.146,Greywacke,OK
KW030,105,106,0.089,Greywacke,OK
KW030,106,107,0.096,Felsic Volcanic,OK
KW030,107,108,0.036,Felsic Volcanic,OK
KW030,108,109,0.169,Felsic Volcanic,OK
KW030,109,110,0.103,Felsic Volcanic,OK
KW030,110,111,0.01,Felsic Volcanic,OK
KW030,111,112,0.042,Felsic Volcanic,OK
KW030,112,113,0.174,Felsic Volcanic,OK
KW030,113,114,0.004,Felsic Volcanic,OK
KW030,114,115,0.26,Felsic Volcanic,OK
KW030,115,116,0.091,Felsic Volcanic,OK
KW030,116,117,0.08,Felsic Volcanic,OK
KW030,117,118,0.025,Felsic Volcanic,OK
KW030,118,119,0.023,Felsic Volcanic,OK
KW030,119,120,0.228,Felsic Volcanic,OK
KW030,120,121,0.028,Felsic Volcanic,OK
KW030,121,122,0.12,Felsic Volcanic,OK
KW030,122,123,0.04,Felsic Volcanic,OK
KW030,123,124,0.012,Greywacke,OK
KW031,0,1,0.001,Saprolite,OK
KW031,1,2,0.063,Saprolite,OK
KW031,2,3,0.298,Saprolite,OK
KW031,3,4,0.037,Saprolite,OK
KW031,4,5,0.035,Saprolite,OK
KW031,5,6,0.034,Saprolite,OK
KW031,6,7,0.059,Saprolite,OK
KW031,7,8,0.046,Saprolite,OK
KW031,8,9,0.17,Saprolite,OK
KW031,9,10,0.056,Saprolite,OK
KW031,10,11,0.057,Saprolite,OK
KW031,11,12,0.594,Graphitic Phyllite,OK
KW031,12,13,0.135,Graphitic Phyllite,OK
KW031,13,14,0.141,Graphitic Phyllite,OK
KW031,14,15,0.273,Graphitic Phyllite,OK
KW031,15,16,0.417,Graphitic Phyllite,OK
KW031,16,17,0.056,Graphitic Phyllite,OK
KW031,17,18,0.051,Graphitic Phyllite,OK
KW031,18,19,0.103,Graphitic Phyllite,OK
KW031,19,20,0.213,Graphitic Phyllite,OK
KW031,20,21,0.202,Graphitic Phyllite,OK
KW031,21,22,0.285,Graphitic Phyllite,OK
KW031,22,23,0.073,Graphitic Phyllite,OK
KW031,23,24,0.037,Graphitic Phyllite,OK
KW031,24,25,0.251,Graphitic Phyllite,OK
KW031,25,26,0.091,Graphitic Phyllite,OK
KW031,26,27,0.045,Graphitic Phyllite,OK
KW031,27,28,0.164,Graphitic Phyllite,OK
KW031,28,29,0.241,Graphitic Phyllite,OK
KW031,29,30,0.139,Graphitic Phyllite,OK
KW031,30,31,0.114,Graphitic Phyllite,OK
KW031,31,32,0.136,Graphitic Phyllite,OK
KW031,32,33,0.12,Graphitic Phyllite,OK
KW031,33,34,0.067,Graphitic Phyllite,OK
KW031,34,35,0.098,Graphitic Phyllite,OK
KW031,35,36,0.205,Graphitic Phyllite,OK
KW031,36,37,0.182,Graphitic Phyllite,OK
KW031,37,38,0.166,Graphitic Phyllite,OK
KW031,38,39,0.083,Graphitic Phyllite,OK
KW031,39,40,0.135,Graphitic Phyllite,OK
KW031,40,41,0.041,Graphitic Phyllite,OK
KW031,41,42,0.167,Graphitic Phyllite,OK
KW031,42,43,0.354,Graphitic Phyllite,OK
KW031,43,44,0.062,Graphitic Phyllite,OK
KW031,44,45,0.106,Graphitic Phyllite,OK
KW031,45,46,0.183,Graphitic Phyllite,OK
KW031,46,47,0.318,Graphitic Phyllite,OK
KW031,47,48,0.115,Graphitic Phyllite,OK
KW031,48,49,0.099,Graphitic Phyllite,OK
KW031,49,50,0.046,Graphitic Phyllite,OK
KW031,50,51,0.16,Graphitic Phyllite,OK
KW031,51,52,0.158,Phyllite,OK
KW031,52,53,0.161,Phyllite,OK
KW031,53,54,0.001,Phyllite,OK
KW031,54,55,0.12,Phyllite,OK
KW031,55,56,0.049,Phyllite,OK
KW031,56,57,0.36,Phyllite,OK
KW031,57,58,0.053,Phyllite,OK
KW031,58,59,0.347,Phyllite,OK
KW031,59,60,0.112,Phyllite,OK
KW031,60,61,0.023,Phyllite,OK
KW031,61,62,0.062,Phyllite,OK
KW031,62,63,0.388,Phyllite,OK
KW031,63,64,0.156,Phyllite,OK
KW031,64,65,0.008,Phyllite,OK
KW031,65,66,0.098,Phyllite,OK
KW031,66,67,0.034,Phyllite,OK
KW031,67,68,0.001,Phyllite,OK
KW031,68,69,0.041,Phyllite,OK
KW031,69,70,0.021,Phyllite,OK
KW031,70,71,0.137,Phyllite,OK
KW031,71,72,0.033,Phyllite,OK
KW031,72,73,0.141,Phyllite,OK
KW031,73,74,0.0,Phyllite,OK
KW031,74,75,0.029,Phyllite,OK
KW031,75,76,0.022,Phyllite,OK
KW031,76,77,0.021,Phyllite,OK
KW031,77,78,0.006,Phyllite,OK
KW031,78,79,0.017,Phyllite,OK
KW031,79,80,0.065,Phyllite,OK
KW031,80,81,0.028,Phyllite,OK
KW031,81,82,0.043,Mafic Volcanic,OK
KW031,82,83,0.038,Mafic Volcanic,OK
KW031,83,84,0.167,Mafic Volcanic,OK
KW031,84,85,0.189,Mafic Volcanic,OK
KW031,85,86,0.054,Mafic Volcanic,OK
KW031,86,87,0.032,Mafic Volcanic,OK
KW031,87,88,0.009,Mafic Volcanic,OK
KW031,88,89,0.245,Mafic Volcanic,OK
KW031,89,90,0.005,Mafic Volcanic,OK
KW031,90,91,0.028,Mafic Volcanic,OK
KW031,91,92,0.028,Mafic Volcanic,OK
KW031,92,93,0.031,Mafic Volcanic,OK
KW031,93,94,0.014,Mafic Volcanic,OK
KW031,94,95,0.122,Mafic Volcanic,OK
KW031,95,96,0.01,Mafic Volcanic,OK
KW031,96,97,0.081,Mafic Volcanic,OK
KW031,97,98,0.011,Mafic Volcanic,OK
KW031,98,99,0.006,Mafic Volcanic,OK
KW031,99,100,0.192,Mafic Volcanic,OK
KW031,100,101,0.017,Mafic Volcanic,OK
KW031,101,102,0.138,Mafic Volcanic,OK
KW031,102,103,0.063,Mafic Volcanic,OK
KW031,103,104,3.341,Mafic Volcanic,HIGH_OUTLIER
KW031,104,105,1.206,Mafic Volcanic,OK
KW031,105,106,1.797,Quartz-Carbonate Vein,OK
KW031,106,107,0.958,Mafic Volcanic,OK
KW031,107,108,0.676,Mafic Volcanic,OK
KW031,108,109,0.001,Mafic Volcanic,OK
KW032,0,1,0.057,Saprolite,OK
KW032,1,2,0.117,Saprolite,OK
KW032,2,3,0.218,Saprolite,OK
KW032,3,4,0.192,Saprolite,OK
KW032,4,5,0.137,Saprolite,OK
KW032,5,6,0.175,Saprolite,OK
KW032,6,7,0.018,Saprolite,OK
KW032,7,8,0.027,Saprolite,OK
KW032,8,9,0.027,Saprolite,OK
KW032,9,10,0.038,Saprolite,OK
KW032,10,11,0.04,Saprolite,OK
KW032,11,12,0.063,Saprolite,OK
KW032,12,13,0.014,Saprolite,OK
KW032,13,14,0.094,Saprolite,OK
KW032,14,15,0.015,Saprolite,OK
KW032,15,16,0.03,Saprolite,OK
KW032,16,17,0.056,Saprolite,OK
KW032,17,18,0.127,Mafic Volcanic,OK
KW032,18,19,0.108,Mafic Volcanic,OK
KW032,19,20,0.083,Mafic Volcanic,OK
KW032,20,21,0.014,Mafic Volcanic,OK
KW032,21,22,0.063,Mafic Volcanic,OK
KW032,22,23,0.007,Mafic Volcanic,OK
KW032,23,24,0.038,Mafic Volcanic,OK
KW032,24,25,0.043,Mafic Volcanic,OK
KW032,25,26,0.003,Mafic Volcanic,OK
KW032,26,27,0.026,Mafic Volcanic,OK
KW032,27,28,0.249,Mafic Volcanic,OK
KW032,28,29,0.246,Mafic Volcanic,OK
KW032,29,30,0.035,Mafic Volcanic,OK
KW032,30,31,0.004,Mafic Volcanic,OK
KW032,31,32,0.016,Mafic Volcanic,OK
KW032,32,33,0.04,Mafic Volcanic,OK
KW032,33,34,0.236,Mafic Volcanic,OK
KW032,34,35,0.012,Mafic Volcanic,OK
KW032,35,36,0.115,Mafic Volcanic,OK
KW032,36,37,0.009,Mafic Volcanic,OK
KW032,37,38,0.318,Mafic Volcanic,OK
KW032,38,39,0.038,Mafic Volcanic,OK
KW032,39,40,0.119,Mafic Volcanic,OK
KW032,40,41,0.034,Mafic Volcanic,OK
KW032,41,42,0.079,Mafic Volcanic,OK
KW032,42,43,0.017,Mafic Volcanic,OK
KW032,43,44,0.013,Mafic Volcanic,OK
KW032,44,45,0.223,Mafic Volcanic,OK
KW032,45,46,0.2,Mafic Volcanic,OK
KW032,46,47,0.175,Mafic Volcanic,OK
KW032,47,48,0.079,Mafic Volcanic,OK
KW032,48,49,0.132,Mafic Volcanic,OK
KW032,49,50,0.006,Mafic Volcanic,OK
KW032,50,51,0.033,Mafic Volcanic,OK
KW032,51,52,1.652,Mafic Volcanic,OK
KW032,52,53,0.295,Mafic Volcanic,OK
KW032,53,54,1.15,Quartz-Carbonate Vein,OK
KW032,54,55,0.606,Phyllite,OK
KW032,55,56,1.903,Phyllite,OK
KW032,56,57,0.039,Phyllite,OK
KW032,57,58,0.011,Phyllite,OK
KW032,58,59,0.018,Phyllite,OK
KW032,59,60,0.022,Phyllite,OK
KW032,60,61,0.029,Phyllite,OK
KW032,61,62,0.082,Phyllite,OK
KW032,62,63,0.073,Greywacke,OK
KW032,63,64,1.044,Greywacke,OK
KW032,64,65,0.401,Greywacke,OK
KW032,65,66,7.692,Quartz-Carbonate Vein,HIGH_OUTLIER
KW032,66,67,0.569,Greywacke,OK
KW032,67,68,1.162,Greywacke,OK
KW032,68,69,0.051,Greywacke,OK
KW032,69,70,0.129,Greywacke,OK
KW032,70,71,0.636,Greywacke,OK
KW032,71,72,1.402,Greywacke,OK
KW032,72,73,1.029,Quartz-Carbonate Vein,OK
KW032,73,74,1.786,Greywacke,OK
KW032,74,75,0.884,Greywacke,OK
KW032,75,76,0.022,Greywacke,OK
KW032,76,77,0.039,Greywacke,OK
KW032,77,78,0.007,Greywacke,OK
KW032,78,79,0.013,Greywacke,OK
KW032,79,80,0.028,Greywacke,OK
KW032,80,81,0.008,Greywacke,OK
KW032,81,82,0.193,Greywacke,OK
KW032,82,83,0.0,Greywacke,OK
KW032,83,84,0.053,Greywacke,OK
KW032,84,85,0.011,Greywacke,OK
KW032,85,86,0.029,Greywacke,OK
KW032,86,87,0.208,Greywacke,OK
KW032,87,88,0.014,Greywacke,OK
KW032,88,89,0.27,Greywacke,OK
KW032,89,90,0.018,Greywacke,OK
KW032,90,91,0.108,Greywacke,OK
KW032,91,92,0.063,Felsic Volcanic,OK
KW032,92,93,0.173,Felsic Volcanic,OK
KW032,93,94,0.065,Felsic Volcanic,OK
KW032,94,95,0.061,Felsic Volcanic,OK
KW032,95,96,0.017,Felsic Volcanic,OK
KW032,96,97,0.015,Felsic Volcanic,OK
KW032,97,98,0.199,Mafic Volcanic,OK
KW032,98,99,0.032,Mafic Volcanic,OK
KW032,99,100,0.037,Mafic Volcanic,OK
KW032,100,101,0.114,Mafic Volcanic,OK
KW032,101,102,0.033,Mafic Volcanic,OK
KW032,102,103,0.243,Mafic Volcanic,OK
KW032,103,104,0.107,Mafic Volcanic,OK
KW032,104,105,0.073,Mafic Volcanic,OK
KW032,105,106,0.17,Mafic Volcanic,OK
KW032,106,107,0.004,Mafic Volcanic,OK
KW032,107,108,0.024,Mafic Volcanic,OK
KW032,108,109,0.534,Mafic Volcanic,OK
KW032,109,110,0.274,Mafic Volcanic,OK
KW032,110,111,2.137,Quartz-Carbonate Vein,HIGH_OUTLIER
KW033,0,1,0.109,Saprolite,OK
KW033,1,2,0.201,Saprolite,OK
KW033,2,3,0.044,Saprolite,OK
KW033,3,4,0.034,Saprolite,OK
KW033,4,5,0.261,Saprolite,OK
KW033,5,6,0.047,Saprolite,OK
KW033,6,7,0.054,Saprolite,OK
KW033,7,8,0.035,Saprolite,OK
KW033,8,9,0.192,Saprolite,OK
KW033,9,10,0.067,Saprolite,OK
KW033,10,11,0.115,Saprolite,OK
KW033,11,12,0.134,Saprolite,OK
KW033,12,13,0.033,Saprolite,OK
KW033,13,14,0.045,Saprolite,OK
KW033,14,15,0.151,Saprolite,OK
KW033,15,16,0.036,Saprolite,OK
KW033,16,17,0.126,Phyllite,OK
KW033,17,18,0.226,Phyllite,OK
KW033,18,19,0.078,Phyllite,OK
KW033,19,20,0.108,Phyllite,OK
KW033,20,21,0.131,Phyllite,OK
KW033,21,22,0.149,Phyllite,OK
KW033,22,23,0.04,Phyllite,OK
KW033,23,24,0.004,Phyllite,OK
KW033,24,25,0.041,Phyllite,OK
KW033,25,26,0.09,Phyllite,OK
KW033,26,27,2.477,Phyllite,HIGH_OUTLIER
KW033,27,28,0.639,Phyllite,OK
KW033,28,29,7.218,Quartz-Carbonate Vein,HIGH_OUTLIER
KW033,29,30,0.299,Phyllite,OK
KW033,30,31,1.206,Phyllite,OK
KW033,31,32,0.063,Phyllite,OK
KW033,32,33,0.018,Phyllite,OK
KW033,33,34,0.028,Phyllite,OK
KW033,34,35,0.11,Phyllite,OK
KW033,35,36,0.053,Phyllite,OK
KW033,36,37,0.019,Phyllite,OK
KW033,37,38,0.274,Phyllite,OK
KW033,38,39,0.1,Phyllite,OK
KW033,39,40,0.252,Phyllite,OK
KW033,40,41,0.045,Phyllite,OK
KW033,41,42,0.052,Phyllite,OK
KW033,42,43,0.183,Phyllite,OK
KW033,43,44,0.06,Phyllite,OK
KW033,44,45,0.098,Phyllite,OK
KW033,45,46,0.023,Phyllite,OK
KW033,46,47,0.047,Felsic Volcanic,OK
KW033,47,48,0.011,Felsic Volcanic,OK
KW033,48,49,0.018,Felsic Volcanic,OK
KW033,49,50,0.0,Felsic Volcanic,OK
KW033,50,51,0.003,Felsic Volcanic,OK
KW033,51,52,0.303,Felsic Volcanic,OK
KW033,52,53,0.022,Felsic Volcanic,OK
KW033,53,54,0.087,Felsic Volcanic,OK
KW033,54,55,0.146,Felsic Volcanic,OK
KW033,55,56,0.064,Felsic Volcanic,OK
KW033,56,57,0.013,Felsic Volcanic,OK
KW033,57,58,0.104,Felsic Volcanic,OK
KW033,58,59,0.073,Felsic Volcanic,OK
KW033,59,60,0.105,Felsic Volcanic,OK
KW033,60,61,0.117,Felsic Volcanic,OK
KW033,61,62,0.296,Felsic Volcanic,OK
KW033,62,63,0.068,Felsic Volcanic,OK
KW033,63,64,0.478,Felsic Volcanic,OK
KW033,64,65,1.918,Felsic Volcanic,OK
KW033,65,66,0.861,Quartz-Carbonate Vein,OK
KW033,66,67,0.626,Felsic Volcanic,OK
KW033,67,68,1.347,Quartz-Carbonate Vein,OK
KW033,68,69,1.043,Felsic Volcanic,OK
KW033,69,70,1.893,Graphitic Phyllite,OK
KW033,70,71,0.105,Graphitic Phyllite,OK
KW033,71,72,0.036,Graphitic Phyllite,OK
KW033,72,73,0.117,Graphitic Phyllite,OK
KW033,73,74,0.259,Graphitic Phyllite,OK
KW033,74,75,0.207,Graphitic Phyllite,OK
KW033,75,76,0.194,Graphitic Phyllite,OK
KW033,76,77,0.658,Graphitic Phyllite,OK
KW033,77,78,0.327,Graphitic Phyllite,OK
KW033,78,79,3.775,Quartz-Carbonate Vein,HIGH_OUTLIER
KW033,79,80,0.446,Graphitic Phyllite,OK
KW033,80,81,3.69,Graphitic Phyllite,HIGH_OUTLIER
KW033,81,82,0.211,Graphitic Phyllite,OK
KW033,82,83,0.106,Graphitic Phyllite,OK
KW033,83,84,0.104,Graphitic Phyllite,OK
KW033,84,85,0.142,Graphitic Phyllite,OK
KW033,85,86,0.13,Graphitic Phyllite,OK
KW033,86,87,1.748,Graphitic Phyllite,OK
KW033,87,88,0.912,Graphitic Phyllite,OK
KW033,88,89,1.392,Quartz-Carbonate Vein,OK
KW033,89,90,3.005,Graphitic Phyllite,HIGH_OUTLIER
KW033,90,91,0.828,Graphitic Phyllite,OK
KW033,91,92,0.238,Graphitic Phyllite,OK
KW033,92,93,0.104,Graphitic Phyllite,OK
KW033,93,94,0.187,Graphitic Phyllite,OK
KW033,94,95,0.181,Graphitic Phyllite,OK
KW033,95,96,0.048,Graphitic Phyllite,OK
KW033,96,97,0.503,Graphitic Phyllite,OK
KW033,97,98,0.325,Graphitic Phyllite,OK
KW033,98,99,0.118,Graphitic Phyllite,OK
KW033,99,100,0.077,Graphitic Phyllite,OK
KW033,100,101,0.185,Graphitic Phyllite,OK
KW033,101,102,0.104,Phyllite,OK
KW033,102,103,0.85,Phyllite,OK
KW033,103,104,0.844,Phyllite,OK
